source_sheet,serial_no,budget_head,scheme_name,ftr_hq,shq,work_site,executive_agency,aa_es_ref,sanctioned_amount,date_ts,date_tender,date_acceptance,date_award,time_allowed_days,pdc_agreement,revised_pdc,actual_completion_date,firm_name,physical_progress,progress_status,expdr_upto_31mar25,expdr_cfy,total_expdr,percent_expdr,remarks,serial_no_1
MAHILA BARRACK,83,OB(BS),Ren Devl works,Rajasthan,BKNR,BOP Neechewali,Dept,239- H dated 27/03/2023,49.57,2023-04-25,2023-04-29,2023-07-27,2023-04-08,12.0,2024-08-16,2025-09-25,,M/S MEGH RAJ AND COMPANY  BIKANER (RAJ),60.0,,22.62,0.0,22.62,45.63,Work is in progress,
MAHILA BARRACK,84,OB(BS),Ren Devl works,Rajasthan,BKNR,BOP Satpal,Dept,239- H dated 27/03/2023,49.57,2023-04-25,2023-04-29,2023-07-27,2023-09-08,12.0,2024-08-16,2025-09-25,,M/S Rakshak Constr Bikaner - 334001,100.0,,21.7,0.0,21.7,43.78,Work completed,
MAHILA BARRACK,85,OB(BS),Ren Devl works,Rajasthan,BKNR,BOP Pabni,Dept,239- H dated 27/03/2023,49.57,2023-04-25,2023-04-29,2023-07-27,2023-04-08,12.0,2024-08-16,2025-09-25,,MS/ Siyag Const com. Bikaner  (RAJ),60.0,,22.65,0.0,22.65,45.69,Work is in progress,
MAHILA BARRACK,86,OB(BS),Ren Devl works,Rajasthan,BKNR,BOP Sisada,Dept,239- H dated 27/03/2023,49.57,2023-04-25,2023-04-29,2023-07-27,2023-07-27,12.0,2024-08-16,2025-09-25,,"M/s Khatri Traders, Bikaner (Raj)",60.0,,21.6,0.0,21.6,43.57,Work is in progress,
MAHILA BARRACK,87,OB(BS),Ren Devl works,Rajasthan,BKNR,BOP Ashwani,Dept,239- H dated 27/03/2023,49.57,2023-04-25,2023-04-29,2023-07-27,2023-07-27,12.0,2024-08-16,2025-09-25,,M/S Ganesh Construction Sri Ganganagar,75.0,,23.62,0.0,23.62,47.65,Work is in progress Rs.23.62 Lakh bill pending with this HQ due to insufficient  fund,
MAHILA BARRACK,88,OB(BS),Ren Devl works,Rajasthan,BKNR,BOP Kodewala,Dept,239- H dated 27/03/2023,49.57,2023-04-25,2023-04-29,2023-07-27,2023-04-08,12.0,2024-08-16,2025-09-25,,"Viskash Kumar Doda, Sriganganagar (Raj)",100.0,,44.38,0.0,44.38,89.53,Work completed,
MAHILA BARRACK,89,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Vikram,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-09-25,2023-09-25,2023-09-09,11.0,2024-10-15,2025-09-25,,M/s Bajarang Lal Megharam Bikaner (Raj),100.0,,45.72,0.0,45.72,92.23,Work completed,
MAHILA BARRACK,90,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Mohan,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Bajrang Lal Magha ram BKNR,100.0,,45.76,0.0,45.76,92.31,Work completed,
MAHILA BARRACK,91,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Fattuwala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Bajrang Lal Magha ram BKNR,100.0,,0.0,0.0,0.0,0.0,Work completed,
MAHILA BARRACK,92,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Gajjewala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-08-25,12.0,2024-09-14,2025-09-25,,M/s Bajrang Lal Magha ram BKNR,100.0,,0.0,0.0,0.0,0.0,Work completed,
MAHILA BARRACK,93,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Rajuwala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-30,2023-09-15,2023-11-16,11.0,2024-10-05,2025-09-25,,M/s Meghraj & Co. Bikaner,5.0,,0.0,0.0,0.0,0.0,Work in progress,
MAHILA BARRACK,94,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Poonam,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Choudhary Enterprises Jaisalmer (Raj),80.0,,36.02,0.0,36.02,72.66,Work completed,
MAHILA BARRACK,95,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Indira,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Choudhary Enterprises,0.0,,0.0,0.0,0.0,0.0,Work awarded not yet started,
MAHILA BARRACK,96,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Sakirewala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Choudhary Enterprises,90.0,,35.4,0.0,35.4,71.41,Work in progress,
MAHILA BARRACK,97,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Vinod,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-09-20,2023-10-30,2023-11-17,12.0,2024-11-19,2025-09-25,,M/s Temderai Constr Co. Jaisalmer,53.0,,10.04,0.0,10.04,20.25,Work in progress,
MAHILA BARRACK,98,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Bhuttewala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-09-20,2023-10-30,2023-11-17,12.0,2024-11-19,2025-09-25,,M/s Saran Brothers Bikaner,60.0,,0.0,0.0,0.0,0.0,Work awarded,
MAHILA BARRACK,99,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Sadawala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-06-09,12.0,2024-09-14,2025-09-25,,M/s Vijay Constr. Co. JSMR,95.0,,35.06,0.0,35.06,70.73,Work in progress,
MAHILA BARRACK,100,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Vijay,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-09-20,2023-10-30,2023-11-24,12.0,2024-11-19,2025-09-25,,Tenda Rai Ramgarh JSMR,70.0,,9.18,0.0,9.18,18.52,Work in progress,
MAHILA BARRACK,101,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Manara,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-09-12,2023-09-15,2023-11-16,11.0,2024-10-05,2025-09-25,,M/s Meghraj & Co. Bikaner,60.0,,0.0,0.0,0.0,0.0,Work in progress,
MAHILA BARRACK,102,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Lakhewala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Choudhary Enterprises Jaisalmer (Raj),90.0,,33.39,0.0,33.39,67.36,Work is in progress,
MAHILA BARRACK,103,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Sakhwala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-06-09,12.0,2024-09-14,2025-09-25,,M/s Vijay Constr. Co. JSMR,100.0,,33.68,0.0,33.68,67.94,Work completed,
MAHILA BARRACK,104,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP R K Dhani,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-08-11,2023-08-25,2023-09-09,12.0,2024-09-14,2025-09-25,,M/s Bajarang Lal Megharam Bikaner (Raj),100.0,,28.14,0.0,28.14,56.77,Work completed,
MAHILA BARRACK,105,OB(BS),Ren Devl works,Rajasthan,JSMR(N),BOP Churanwala,Dept,239- H dated 27/03/2023,49.57,2023-05-01,2023-09-14,2023-09-18,2023-03-10,12.0,2024-10-08,2025-09-25,,M/s Saran Brothers Bikaner,75.0,,0.0,0.0,0.0,0.0,Work in progress,
MAHILA BARRACK,106,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Somagap,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-08-11,2023-10-04,2023-10-25,12.0,2024-10-25,2025-09-25,,M/s Saran Brothers Bikaner,100.0,,34.01,10.21,44.22,89.21,Work completed,
MAHILA BARRACK,107,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Bhagnau,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-13,2023-11-08,2024-03-01,11.0,2024-11-30,2025-09-25,,M/s Rakshak Constr. Bikaner,100.0,,37.41,7.77,45.17999999999999,91.14,Work completed,
MAHILA BARRACK,108,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Rohitash,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-05,2024-01-12,2024-01-25,12.0,2025-02-14,2025-09-25,,M/s Rajdhani Constr. Co. Jaisalmer,2.0,,0.0,0.0,0.0,0.0,Work awarded,
MAHILA BARRACK,109,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Virhill,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-13,2023-11-08,2023-03-01,11.0,2024-11-30,2025-09-25,,M/s Rakshak Constr. Bikaner,100.0,,36.21,9.34,45.55,91.89,Work completed,
MAHILA BARRACK,110,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Kirarwali,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-08-11,2024-01-22,2024-08-05,9.0,2025-02-14,2025-09-25,,M/s Asharam Saran Nagor (Raj),100.0,,36.66,9.02,45.67999999999999,92.15,Work in progress,
MAHILA BARRACK,111,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Vijay Harel,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-04,2024-01-16,2024-01-26,12.0,2025-02-09,2025-09-25,,"M/s Rajdhani Constr. Co., Jaisalmer(Raj)",100.0,,41.79,0.0,41.79,84.31,Work completed,
MAHILA BARRACK,112,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Jamrau,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-08-22,2023-10-04,2023-10-20,12.0,2024-10-25,2025-09-25,,"M/s Rajdhani Constr. Co., Jaisalmer(Raj)",75.0,,18.19,20.13,38.32,77.3,Work in progress,
MAHILA BARRACK,113,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Khariya,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-04,2024-07-31,2025-07-25,10.0,,,,M/s Meghraj & Co. Bikaner,0.0,,0.0,0.0,0.0,0.0,PG not submitted by contractor,
MAHILA BARRACK,114,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Matahill,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2024-03-01,2024-07-31,,,2025-08-20,2026-04-19,,M/s Rakshak Constr. Bikaner,0.0,,0.0,0.0,0.0,0.0,PG not submitted by contractor,
MAHILA BARRACK,115,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP MKT,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2024-03-01,2024-07-31,,,2025-08-20,2026-04-19,,M/s Rakshak Constr. Bikaner,0.0,,0.0,0.0,0.0,0.0,PG not submitted by contractor,
MAHILA BARRACK,116,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Karta,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-08-22,2023-08-30,2023-09-14,12.0,2024-09-20,2025-09-25,,"M/s Rajdhani Constr. Co., Jaisalmer(Raj)",95.0,,38.14,2.69,40.83,82.37,Work in progress,
MAHILA BARRACK,117,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Adeali,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-07-15,2023-08-29,2023-09-14,12.0,2024-09-19,2025-09-25,,"M/s Choudhary Enterprises, jaisalmer(Raj)",40.0,,10.0,0.0,10.0,20.17,Work in progress,
MAHILA BARRACK,118,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Tank Hil,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-08-11,2023-08-29,2023-06-09,12.0,2024-09-19,2025-09-25,,"M/s Magaram Choudhary & Company, Barmer(Raj)",100.0,,39.6,6.88,46.480000000000004,93.77,Work completed,
MAHILA BARRACK,119,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP MKT,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-07-15,2023-08-29,2023-09-14,12.0,2024-09-19,2025-09-25,,"M/s Choudhary Enterprises, jaisalmer(Raj)",60.0,,14.63,0.0,14.63,29.51,Work in progress,
MAHILA BARRACK,120,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP RKK,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-07-15,2023-08-31,2023-06-09,12.0,2024-09-21,2025-09-25,,"M/s Leeladhar jangid, Barmer(Raj)",100.0,,28.09,0.0,28.09,56.67,Work completed,
MAHILA BARRACK,121,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP N S Dalal,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-08-25,,2025-03-28,12.0,2026-04-07,,,M/s Rajdhani Constr JSMR,0.0,,0.0,0.0,0.0,0.0,Work awarded and being started,
MAHILA BARRACK,122,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Kalia,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-12,2024-02-16,2024-03-05,10.0,2025-03-10,2025-09-25,,M/s Rakshak,10.0,,0.0,0.0,0.0,0.0,Work awarded,
MAHILA BARRACK,123,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP SKT,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-07-18,2023-08-30,2023-09-14,12.0,2024-09-20,2025-09-25,,"M/s Choudhary Enterprises, Jaisalmer(Raj)",85.0,,30.0,0.0,30.0,60.52,Work is in progress,
MAHILA BARRACK,124,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP P/Tibba,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-07-18,2023-08-29,2023-09-14,12.0,2024-09-19,2025-09-25,,"M/s Choudhary Enterprises, Jaisalmer(Raj)",85.0,,31.24,0.0,31.24,63.02,Work in progress,
MAHILA BARRACK,125,OB(BS),Ren Devl works,Rajasthan,JSMR(S),BOP Bhanu,Dept,239- H dated 27/03/2023,49.57,2023-04-29,2023-10-12,2024-02-16,2024-03-05,10.0,2025-03-10,2025-09-25,,M/s Rakshak Constr. Bikaner,25.0,,0.0,0.0,0.0,0.0,Work awarded,
MAHILA BARRACK,126,OB(BS),Ren Devl works,Gujarat,BMR,BOP Munabao FWD,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-09-22,2023-09-10,6.0,2024-04-09,,,M/S. Leharnath Construction Company Barmer,100.0,,14.13,26.37,40.5,92.09,WORK COMPLETED,
MAHILA BARRACK,127,OB(BS),Ren Devl works,Gujarat,BMR,BOP MKT,Dept,239- H dated 27/03/2023,43.98,2023-05-19,,2023-10-19,2023-06-11,7.0,2024-05-10,,,M/S. Devaram Const. Co. Barmer,90.0,,12.14,16.17,28.310000000000002,64.37,WORK IS IN PROGRESS,
MAHILA BARRACK,128,OB(BS),Ren Devl works,Gujarat,BMR,BOP Govind,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-09-22,2023-10-10,6.0,2024-04-08,,,M/S Magga Ram Barmer,100.0,,0.0,44.03,44.03,100.11,WORK COMPLETED,
MAHILA BARRACK,129,OB(BS),Ren Devl works,Gujarat,BMR,BOP Seema,Dept,239- H dated 27/03/2023,43.98,2023-05-19,,2023-11-08,2023-11-21,6.0,2024-05-29,,,M/S. Nadeshvari Electricals Barmer,100.0,,22.37,18.44,40.81,92.79,WORK COMPLETED,
MAHILA BARRACK,130,OB(BS),Ren Devl works,Gujarat,BMR,BOP Paritpal,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-09-27,2023-10-10,6.0,2024-04-08,,,"M/S. Nadeshvari Electricals, BARMER",100.0,,0.0,34.9,34.9,79.35,WORK COMPLETED,
MAHILA BARRACK,131,OB(BS),Ren Devl works,Gujarat,BMR,BOP Tamlore,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-10-08,7.0,2024-03-19,,,"M/s Pecxon India Energy, Barmer",100.0,,0.24,19.37,19.61,44.59,WORK COMPLETED,
MAHILA BARRACK,132,OB(BS),Ren Devl works,Gujarat,BMR,BOP Malana,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-10-31,7.0,2024-05-29,,,"M/s Pecxon India Energy, Barmer",72.0,,0.0,18.67,18.67,42.45,WORK IS IN PROGRESS,
MAHILA BARRACK,133,OB(BS),Ren Devl works,Gujarat,BMR,BOP NRKD,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-09-22,6.0,2024-03-19,,,"M/S. Saran Construction Company,  Barmer",60.0,,0.0,13.08,13.08,29.74,WORK IS IN PROGRESS,
MAHILA BARRACK,134,OB(BS),Ren Devl works,Gujarat,BMR,BOP KKT,Dept,239- H dated 27/03/2023,43.98,2023-05-19,,2023-11-08,2023-11-21,6.0,2024-05-29,,,M/S Jogmaya Const. Co. Barmer,70.0,,10.79,13.59,24.38,55.43,WORK IS IN PROGRESS,
MAHILA BARRACK,135,OB(BS),Ren Devl works,Gujarat,BMR,BOP K K Hooda,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-09-22,6.0,2024-03-19,,,"M/S. Saran Construction Company,  Barmer",60.0,,0.0,22.4,22.4,50.93,WORK IS IN PROGRESS,
MAHILA BARRACK,136,OB(BS),Ren Devl works,Gujarat,BMR,BOP Somrar,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-08-18,6.0,2024-02-23,,,"M/S. Heera Ram Kistura Ram, Barmer",55.0,,0.34,9.89,10.23,23.26,WORK IS IN PROGRESS,
MAHILA BARRACK,137,OB(BS),Ren Devl works,Gujarat,BMR,BOP JKB,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-08-18,6.0,2024-02-23,,,"M/S. Jogmaya Construction Company,  Barmer",75.0,,11.0,15.49,26.490000000000002,60.23,WORK IS IN PROGRESS,
MAHILA BARRACK,138,OB(BS),Ren Devl works,Gujarat,BMR,BOP Hathla,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-08-18,6.0,2024-02-23,,,"M/S. Jogmaya Construction Company,  Barmer",95.0,,9.99,26.62,36.61,83.24,WORK IS IN PROGRESS,
MAHILA BARRACK,139,OB(BS),Ren Devl works,Gujarat,BMR,BOP Janpaliya,Dept,239- H dated 27/03/2023,43.98,2023-05-19,2023-05-20,2023-08-01,2023-08-18,6.0,2024-02-23,,,"M/S. Heera Ram Kistura Ram, Barmer",55.0,,0.24,10.78,11.02,25.06,WORK IS IN PROGRESS,
MAHILA BARRACK,140,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP LAKHPAT,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,2023-10-19,2023-08-12,8.0,2024-08-29,2024-08-28,,MS Devji K Khular Const,76.0,,0.42,19.33,19.75,42.93,Stone massionary completed plaster work will be start soon,
MAHILA BARRACK,141,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP 1131,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,,,,,,,,,,,0.42,0.42,0.91,11th tender called for BOP 1131 and 8th tender called for BOP 1125 and both  opened on 06.06.2025 no bidder participated. Tender being called shortly.,
MAHILA BARRACK,142,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP 1125,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2024-08-14,,,,,,,,,,,0.42,0.42,0.91,,
MAHILA BARRACK,143,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP AMAR,Dept,239- H dated 27/03/2023,46.0,2023-09-06,2024-03-07,2024-05-20,2024-12-06,9.0,2025-03-31,,,M/S RAVI RAJ CONSTRUCTION,55.0,,0.42,,0.42,0.91,excavation and stone  soiling done,
MAHILA BARRACK,144,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP LAKKI,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,2023-10-19,2023-11-22,9.0,2024-08-28,2024-08-28,,"M/S OM Construction, Lakhpat",100.0,,0.42,39.62,40.04,87.04,work completed,
MAHILA BARRACK,145,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP KOTESHWAR,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,2023-10-19,2023-11-22,9.0,2024-08-28,2024-08-28,,"M/S OM Construction, Lakhpat",100.0,,0.42,37.4,37.82,82.22,work completed,
MAHILA BARRACK,146,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP MOTICHER,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,2023-10-19,2023-11-30,9.0,2024-08-28,2024-08-28,,"M/s Debji K Khokhar, Guneri",75.0,,0.42,21.15,21.57,46.89,Stone massionary work completed up to lintel,
MAHILA BARRACK,147,OB(BS),Ren Devl works,Gujarat,BHUJ,KHARDOI,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,2024-01-08,2024-12-02,9.0,2024-11-18,2024-11-18,,M/S Kanhiya lal pandey,65.0,,0.42,26.1,26.520000000000003,57.65,Roof slab casted  and work stopped,
MAHILA BARRACK,148,OB(BS),Ren Devl works,Gujarat,BHUJ,BOP 1175,Dept,239- H dated 27/03/2023,46.0,2023-07-14,2023-09-18,2023-10-19,2023-10-19,10.0,2024-08-28,2024-08-28,,"M/s Debji K Khokhar, Guneri",30.0,,0.42,,0.42,0.91,Plinth beam re inforcement done and casting not done,
MAHILA BARRACK,149,OB(BS),Ren Devl works,Gujarat,GNR,BOP Maru,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2024-05-28,2024-11-26,10.0,2025-09-29,,,M/s Jay Shavaliya Co. (Civil),45.0,,,15.92,15.92,31.81,Work held up due to want of fund.,
MAHILA BARRACK,150,OB(BS),Ren Devl works,Gujarat,GNR,BOP Bashir,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2023-12-29,2024-03-21,12.0,2025-03-31,2024-11-28,,M/S Devshrusti Builders,65.0,,,29.13,29.13,58.21,Work held up due to want of fund.,
MAHILA BARRACK,151,OB(BS),Ren Devl works,Gujarat,GNR,BOP Akudiya,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2023-12-29,2024-02-20,12.0,2025-03-31,2025-01-27,,"M/s Om Tech (Civil) 
M/s Shivalay Co-Op (Elct)",65.0,,,29.15,29.15,58.25,RS. 971279/- BILL PENDING WITH HQ DUE TO WANT OF FUND,
MAHILA BARRACK,152,OB(BS),Ren Devl works,Gujarat,GNR,BOP Jagmal,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2023-12-29,2024-02-16,12.0,2025-03-31,2024-11-28,,"M/s usha Engineering (Ciivil) 
M/s Shivalay Co-Op (Elect)",65.0,,,29.15,29.15,58.25,RS. 971191/- BILL PENDING WITH HQ DUE TO WANT OF FUND,
MAHILA BARRACK,153,OB(BS),Ren Devl works,Gujarat,GNR,BOP Parbana,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2023-12-29,2024-02-20,12.0,2025-03-31,2024-10-24,,"M/s Om Tech (Civil) 
M/s Shivalay Co-Op (Elect)",65.0,,,29.36,29.36,58.67,RS. 971279/- BILL PENDING WITH HQ DUE TO WANT OF FUND,
MAHILA BARRACK,154,OB(BS),Ren Devl works,Gujarat,GNR,BOP Tanwar,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2023-12-29,2024-02-20,12.0,2025-03-31,2024-11-28,,"M/s Om Tech (Civil)
M/s Shivalay Co-Op (Elect)",65.0,,,29.31,29.31,58.57,Work held up due to want of fund.,
MAHILA BARRACK,155,OB(BS),Ren Devl works,Gujarat,GNR,BOP Mangor,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2024-03-22,2024-10-05,8.0,2025-03-31,,,"M/S Manga Ram Choudhary (Civil) 
M/s Prakash Electricals (Elect)",60.0,,,,0.0,0.0,Rs.3744835/- bill  send to SHQ BSF Barmer for sig of DC (works),
MAHILA BARRACK,156,OB(BS),Ren Devl works,Gujarat,GNR,BOP Wav,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2024-09-06,2024-11-25,10.0,2025-09-29,,,"M/s Jay Shavaliya Co. (Civil) 
M/s Shivalay Corporation (Elect)",5.0,,,,0.0,0.0,Work in progress,
MAHILA BARRACK,157,OB(BS),Ren Devl works,Gujarat,GNR,BOP Ambaji,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2023-12-29,2024-03-21,10.0,2025-03-31,2024-11-28,,"M/S Devshrusti Builders (Civil) 
Shivilay Corporation (Elect)",65.0,,,30.18,30.18,60.31,Work held up due to want of fund.,
MAHILA BARRACK,158,OB(BS),Ren Devl works,Gujarat,GNR,BOP RKB,Dept,239- H dated 27/03/2023,50.04,2023-09-01,2023-09-22,2024-03-22,2024-10-05,9.0,2025-03-31,2025-01-17,,"M/S Manga Ram Choudhary (Civil) 
M/s Prakash Electricals (Elect)",65.0,,,0.348,0.348,0.7,Rs.3480037/- bill  send to SHQ BSF Barmer for sig of DC (works),
MAHILA BARRACK,159,OB(BS),Ren Devl works,Gujarat,GNR,BOP Gyanchand,Dept,239- H dated 27/03/2023,50.04,2023-12-14,,2025-08-18,,,,,,,,,,,0.0,0.0,Work Accepted on 18.08.25.,
MAHILA BARRACK,160,OB(BS),Ren Devl works,Gujarat,GNR,BOP Rama,Dept,239- H dated 27/03/2023,50.04,2023-12-14,,2025-08-18,,,,,,,,,,,0.0,0.0,Work Accepted on 18.08.25.,
MAHILA BARRACK,161,OB(BS),Ren Devl works,Gujarat,GNR,BOP Sherdil,Dept,239- H dated 27/03/2023,50.04,2023-12-14,,,,,,,,,,,,,0.0,0.0,5th time tender called opened on 29.08.25,
REN OF NRB,(1),,,(2),(3),(4),,(5),,,,,,,,,,(14),,,,,,,(25),
REN OF NRB,1,OB(BS),Ren of NRB,Kashmir,FTR KMR,"Renovation/up-gradation of 120 men (HQ Barrack), 120 men (Unit Barrack) and drill shed at Ftr HQ BSF Kashmir",Dept,FHQ O/No.3186-93 dtd 24/04/2024,176.75,2024-10-24,2025-02-01,2025-04-04,2025-04-22,,,,,,15.0,,0.0,0.0,0.0,0.0,Work in progress,
REN OF NRB,2,OB(BS),Ren of NRB,Kashmir,SGR,"Renovation of SO’s Mess of sector HQ and Quarter guard at 163 Bn (Now 60 Bn) BSF campus panthachowk, under SHQ BSF Srinagar",Dept,FHQ O/No.3179-85 dtd 24/04/2024,83.1,2024-05-22,2024-10-03,2024-12-12,2024-12-13,,,,,,55.0,,13.0,0.0,13.0,15.64,works in progress,
REN OF NRB,3,OB(BS),Ren of NRB,Kashmir,BDR,"Renovation/up-gradation of GO’s Mess, SO’s Mess & MI Room at BSF Campus Bandipur under SHQ BSF Bandipur",Dept,FHQ O/No.3171-78 dtd 24/04/2024,94.29,2024-07-03,2024-08-16,2024-11-16,2024-11-25,,,,,,78.0,,55.75,0.0,55.75,59.13,Work in progress.,
